"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0045086","positive regulation of interleukin-2 biosynthetic process","6/586","13/18670",1.32523151934086e-06,2.74349696857483e-05,2.24324144475348e-05,"PTPRC/CD28/CD86/IRF4/CARD11/CD3E",6
"GO:0071621","granulocyte chemotaxis","16/586","123/18670",1.53106407118467e-06,3.15368423506833e-05,2.57863422515313e-05,"PIK3CD/XCL2/CXCL9/CXCL10/CXCL11/CXCL13/RIPOR2/CCL19/JAML/NCKAP1L/CCL22/CCL17/CCR7/VAV1/ITGB2/RAC2",16
"GO:2000107","negative regulation of leukocyte apoptotic process","10/586","47/18670",1.56151705234483e-06,3.19858167350849e-05,2.61534496178812e-05,"CCR5/HCLS1/IL7R/CCL19/CD27/NOD2/AURKB/CCR7/JAK3/LILRB1",10
"GO:0043029","T cell homeostasis","9/586","37/18670",1.5762710369571e-06,3.19858167350849e-05,2.61534496178812e-05,"SIT1/NCKAP1L/CCNB2/CORO1A/FOXN1/PMAIP1/JAK3/FOXP3/GPR174",9
"GO:0045730","respiratory burst","9/586","37/18670",1.5762710369571e-06,3.19858167350849e-05,2.61534496178812e-05,"PIK3CD/CD52/JCHAIN/NCF1B/NCF1/NCF1C/NCF4/RAC2/CYBB",9
"GO:0001773","myeloid dendritic cell activation","8/586","28/18670",1.60173093857705e-06,3.23423404789523e-05,2.64449640053374e-05,"CD2/SLAMF1/CAMK4/DOCK2/IRF4/UBD/TSPAN32/BATF",8
"GO:0046330","positive regulation of JNK cascade","17/586","140/18670",1.92064743372665e-06,3.85918325041447e-05,3.15549093342912e-05,"SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/CCL19/CARD9/CD27/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",17
"GO:0045576","mast cell activation","11/586","60/18670",2.24994351028735e-06,4.47758918702988e-05,3.66113531451911e-05,"PIK3CD/CNR2/CD84/RHOH/LAT2/RASGRP1/CRHR1/CD300A/RAC2/BTK/IL13RA2",11
"GO:0002532","production of molecular mediator involved in inflammatory response","12/586","72/18670",2.25026438772421e-06,4.47758918702988e-05,3.66113531451911e-05,"GBP5/CD96/TLR6/GPSM3/ALOX5/CD6/NLRC3/ADCY7/NOD2/P2RX1/NLRP7/BTK",12
"GO:0050856","regulation of T cell receptor signaling pathway","9/586","39/18670",2.53880676906943e-06,5.02732799343748e-05,4.11063348727031e-05,"LCK/PTPN22/TRAT1/TESPA1/CCR7/CD300A/KCNN4/LILRB4/UBASH3A",9
"GO:0002687","positive regulation of leukocyte migration","16/586","128/18670",2.61258192796268e-06,5.10839799710114e-05,4.17692100069851e-05,"TNFRSF18/XCL2/ITGA4/CCR2/CXCL10/CXCL13/RIPOR2/TNF/GPSM3/TREM2/CCR6/CCL19/NCKAP1L/SPN/CCR7/RAC2",16
"GO:0032945","negative regulation of mononuclear cell proliferation","12/586","73/18670",2.61713486067636e-06,5.10839799710114e-05,4.17692100069851e-05,"PLA2G2D/FCGR2B/CTLA4/INPP5D/CD86/LST1/SPN/TNFRSF13B/CD300A/LILRB1/FOXP3/BTK",12
"GO:0050672","negative regulation of lymphocyte proliferation","12/586","73/18670",2.61713486067636e-06,5.10839799710114e-05,4.17692100069851e-05,"PLA2G2D/FCGR2B/CTLA4/INPP5D/CD86/LST1/SPN/TNFRSF13B/CD300A/LILRB1/FOXP3/BTK",12
"GO:0034113","heterotypic cell-cell adhesion","11/586","61/18670",2.66805705975925e-06,5.15866315469488e-05,4.21802069427678e-05,"LCK/CD2/PTPRC/ITGA4/TNF/PKP2/ITGB7/ITGAX/ITGAD/SKAP1/ITGB2",11
"GO:0045123","cellular extravasation","11/586","61/18670",2.66805705975925e-06,5.15866315469488e-05,4.21802069427678e-05,"PIK3CD/SELL/ITGA4/CCR2/RIPOR2/TNF/JAML/ITGB7/SELPLG/SPN/ITGB2",11
"GO:0002688","regulation of leukocyte chemotaxis","15/586","114/18670",2.8011461881224e-06,5.39013315814296e-05,4.40728392689544e-05,"XCL2/CCR2/STAP1/CXCL10/CXCL13/RIPOR2/GPSM3/CCR6/CCL19/KLRK1/NCKAP1L/GPR18/CYP19A1/CCR7/RAC2",15
"GO:0032743","positive regulation of interleukin-2 production","8/586","30/18670",2.85352255505494e-06,5.39013315814296e-05,4.40728392689544e-05,"PTPRC/CD28/CCR2/CD86/IRF4/CARD11/CD3E/SASH3",8
"GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","8/586","30/18670",2.85352255505494e-06,5.39013315814296e-05,4.40728392689544e-05,"SLAMF6/NCR3/CRTAM/LAG3/KLRK1/RASGRP1/VAV1/SH2D1A",8
"GO:0046640","regulation of alpha-beta T cell proliferation","8/586","30/18670",2.85352255505494e-06,5.39013315814296e-05,4.40728392689544e-05,"PTPRC/ZAP70/CD28/CCR2/IL18/CD3E/EBI3/RASAL3",8
"GO:0050869","negative regulation of B cell activation","8/586","30/18670",2.85352255505494e-06,5.39013315814296e-05,4.40728392689544e-05,"FCGR2B/CTLA4/INPP5D/TNFRSF13B/CD300A/SLA2/FOXP3/BTK",8
"GO:0050707","regulation of cytokine secretion","21/586","210/18670",3.05266111109369e-06,5.73984307081331e-05,4.69322693274858e-05,"PTPN22/CD2/AIM2/CD244/FCGR2B/TLR10/TLR6/TNF/CCL19/FFAR4/CARD17/CRTAM/IFNG/IL26/RASGRP1/NOD2/ALOX15B/CCR7/LILRB1/NLRP7/FOXP3",21
"GO:0048247","lymphocyte chemotaxis","11/586","64/18670",4.3577675769947e-06,8.15638780735217e-05,6.66913336464846e-05,"PIK3CD/XCL2/CCR2/CXCL10/CXCL11/CXCL13/CCL19/KLRK1/CCL22/CCL17/CXCR3",11
"GO:0032753","positive regulation of interleukin-4 production","7/586","23/18670",4.58076485440593e-06,8.53479779009541e-05,6.97854320403276e-05,"CD28/CD86/IRF4/CD3E/FOXP3/SASH3/CD40LG",7
"GO:0045589","regulation of regulatory T cell differentiation","8/586","32/18670",4.85160274955339e-06,8.99851568797255e-05,7.35770571782709e-05,"TNFRSF18/CR1/CD28/CTLA4/LAG3/IFNG/LILRB4/FOXP3",8
"GO:0007162","negative regulation of cell adhesion","25/586","289/18670",5.05192600791904e-06,9.32785797588294e-05,7.62699497829029e-05,"PLA2G2D/RUNX3/PTPN22/TNFAIP8L2/FCGR2B/TNR/PTPRC/LAX1/CTLA4/TIGIT/CD86/RIPOR2/ADAMDEC1/AKNA/PDE3B/LAG3/PTPRO/WNT1/SPN/ADAMTS18/TBX21/CD300A/JAK3/LILRB1/FOXP3",25
"GO:0070664","negative regulation of leukocyte proliferation","12/586","78/18670",5.36017260837643e-06,9.85262220705606e-05,8.05607249708311e-05,"PLA2G2D/FCGR2B/CTLA4/INPP5D/CD86/LST1/SPN/TNFRSF13B/CD300A/LILRB1/FOXP3/BTK",12
"GO:0030889","negative regulation of B cell proliferation","6/586","16/18670",5.70526906177848e-06,0.000104401329840313,8.53645521273623e-05,"FCGR2B/CTLA4/INPP5D/TNFRSF13B/CD300A/BTK",6
"GO:0001914","regulation of T cell mediated cytotoxicity","8/586","33/18670",6.22918472134966e-06,0.000113481902990277,9.27893527615313e-05,"CD1A/CD1C/CD1E/FCGR2B/PTPRC/IL7R/IL12RB1/LILRB1",8
"GO:0002861","regulation of inflammatory response to antigenic stimulus","7/586","24/18670",6.29256897627568e-06,0.000114129381565283,9.33187686095098e-05,"FCGR2B/CD28/LTA/TNF/NLRP6/CCR7/BTK",7
"GO:0050729","positive regulation of inflammatory response","17/586","153/18670",6.51813311969524e-06,0.000117699681311149,9.62380517185701e-05,"GBP5/CD28/CCR2/TLR10/TLR6/STAP1/LTA/TNF/GPSM3/TREM2/CD6/IL18/TNFSF11/NOD2/CCR7/TLR7/BTK",17
"GO:2000404","regulation of T cell migration","9/586","44/18670",7.38426511869406e-06,0.000132754836497925,0.000108548015410535,"XCL2/ITGA4/CCR2/CXCL10/CXCL13/RIPOR2/CCR6/SPN/AIRE",9
"GO:0032874","positive regulation of stress-activated MAPK cascade","18/586","172/18670",8.17888226851094e-06,0.000146398421042036,0.000119703797485354,"SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/CCL19/CARD9/CD27/IL26/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",18
"GO:0050901","leukocyte tethering or rolling","7/586","25/18670",8.50410067707452e-06,0.000151557863805776,0.000123922455632976,"SELL/ITGA4/CCR2/TNF/ITGB7/SELPLG/SPN",7
"GO:0070304","positive regulation of stress-activated protein kinase signaling cascade","18/586","173/18670",8.86752582207111e-06,0.000157350598894673,0.000128658930132032,"SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/CCL19/CARD9/CD27/IL26/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",18
"GO:0050766","positive regulation of phagocytosis","11/586","70/18670",1.06963191039648e-05,0.000188607541323746,0.000154216410055035,"FCGR2B/PTPRC/STAP1/DOCK2/TNF/TREM2/NCKAP1L/IFNG/SIRPG/IL2RB/IL2RG",11
"GO:0007059","chromosome segregation","26/586","321/18670",1.07210434565584e-05,0.000188607541323746,0.000154216410055035,"NUF2/NEK2/NCAPH/BUB1/HJURP/SGO1/NCAPG/CENPK/CDCA2/ESCO2/MKI67/ESPL1/SKA3/DLGAP5/BUB1B/NUSAP1/RMI2/HASPIN/AURKB/TOP2A/KIF18B/BRIP1/BIRC5/SKA1/HORMAD2/MEI1",26
"GO:0072539","T-helper 17 cell differentiation","7/586","26/18670",1.13236467460524e-05,0.000198357384666961,0.000162188444621821,"SLAMF6/LY9/IRF4/BATF/TBX21/IL12RB1/FOXP3",7
"GO:0050764","regulation of phagocytosis","13/586","98/18670",1.17203087216116e-05,0.000203681527733046,0.000166541771241257,"FCGR2B/PTPRC/STAP1/DOCK2/TNF/TREM2/NCKAP1L/IFNG/CD300A/PRKCG/SIRPG/IL2RB/IL2RG",13
"GO:0002718","regulation of cytokine production involved in immune response","12/586","84/18670",1.17527637939726e-05,0.000203681527733046,0.000166541771241257,"CCR2/CD96/TNF/IL18/SEMA7A/NOD2/TBX21/JAK3/LILRB1/FOXP3/BTK/SASH3",12
"GO:0002638","negative regulation of immunoglobulin production","5/586","11/18670",1.18263487681056e-05,0.000203681527733046,0.000166541771241257,"FCRL3/FCGR2B/CD22/FOXP3/IL13RA2",5
"GO:0002887","negative regulation of myeloid leukocyte mediated immunity","5/586","11/18670",1.18263487681056e-05,0.000203681527733046,0.000166541771241257,"CD84/FCGR2B/CCR2/CD300A/IL13RA2",5
"GO:0042095","interferon-gamma biosynthetic process","6/586","18/18670",1.25345294958483e-05,0.000214975047713315,0.000175776004909848,"IL18/EBI3/LILRB1/TNFRSF13C/TLR7/FOXP3",6
"GO:0043303","mast cell degranulation","9/586","47/18670",1.30518508960323e-05,0.000222914736761818,0.00018226795286389,"PIK3CD/CD84/LAT2/RASGRP1/CRHR1/CD300A/RAC2/BTK/IL13RA2",9
"GO:0032673","regulation of interleukin-4 production","7/586","27/18670",1.48752252515722e-05,0.000253002275129438,0.000206869260541629,"CD28/CD86/IRF4/CD3E/FOXP3/SASH3/CD40LG",7
"GO:0002714","positive regulation of B cell mediated immunity","8/586","37/18670",1.55067402216874e-05,0.000260291680136418,0.000212829498736369,"PTPRC/CD28/LTA/TNF/TBX21/C17orf99/FCER2/BTK",8
"GO:0002891","positive regulation of immunoglobulin mediated immune response","8/586","37/18670",1.55067402216874e-05,0.000260291680136418,0.000212829498736369,"PTPRC/CD28/LTA/TNF/TBX21/C17orf99/FCER2/BTK",8
"GO:0001774","microglial cell activation","9/586","48/18670",1.56213108840105e-05,0.000260291680136418,0.000212829498736369,"PTPRC/TLR6/STAP1/TNF/TREM2/IFNG/CST7/ITGB2/TLR7",9
"GO:0002269","leukocyte activation involved in inflammatory response","9/586","48/18670",1.56213108840105e-05,0.000260291680136418,0.000212829498736369,"PTPRC/TLR6/STAP1/TNF/TREM2/IFNG/CST7/ITGB2/TLR7",9
"GO:0002279","mast cell activation involved in immune response","9/586","48/18670",1.56213108840105e-05,0.000260291680136418,0.000212829498736369,"PIK3CD/CD84/LAT2/RASGRP1/CRHR1/CD300A/RAC2/BTK/IL13RA2",9
"GO:0034341","response to interferon-gamma","19/586","199/18670",1.73394327581167e-05,0.000287750343625589,0.000235281286604917,"GBP5/XCL2/TXK/IRF4/UBD/HLA-DQA1/HLA-DQB2/HLA-DPB1/IRF5/SLC30A8/CCL19/IFNG/CIITA/NLRC5/CCL22/CCL17/IRF8/IL12RB1/WAS",19
"GO:0050920","regulation of chemotaxis","20/586","217/18670",1.76336375843096e-05,0.000291452743782601,0.000238308582633454,"XCL2/CXCR4/CCR4/CCR2/STAP1/CXCL10/CXCL13/RIPOR2/GPSM3/TREM2/CCR6/CCL19/KLRK1/PTPRO/NCKAP1L/GPR18/CYP19A1/SEMA7A/CCR7/RAC2",20
"GO:0002710","negative regulation of T cell mediated immunity","6/586","19/18670",1.78348888565077e-05,0.0002924208376913,0.000239100152080507,"FCGR2B/PTPRC/IL7R/TBX21/LILRB1/FOXP3",6
"GO:0002922","positive regulation of humoral immune response","6/586","19/18670",1.78348888565077e-05,0.0002924208376913,0.000239100152080507,"FCGR2B/PTPRC/LTA/TNF/CCR7/FCER2",6
"GO:0001913","T cell mediated cytotoxicity","9/586","49/18670",1.86091256503987e-05,0.00030149725707899,0.000246521556358933,"CD1A/CD1C/CD1E/FCGR2B/PTPRC/IL7R/GZMM/IL12RB1/LILRB1",9
"GO:0002448","mast cell mediated immunity","9/586","49/18670",1.86091256503987e-05,0.00030149725707899,0.000246521556358933,"PIK3CD/CD84/LAT2/RASGRP1/CRHR1/CD300A/RAC2/BTK/IL13RA2",9
"GO:0002534","cytokine production involved in inflammatory response","9/586","49/18670",1.86091256503987e-05,0.00030149725707899,0.000246521556358933,"GBP5/CD96/TLR6/GPSM3/CD6/NLRC3/ADCY7/NOD2/NLRP7",9
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","12/586","88/18670",1.90611234779888e-05,0.000306626224945158,0.000250715296471638,"CD2/PTPRC/CCR2/CD86/CCL19/CARD9/IFNG/RASGRP1/SPN/NOD2/CYBB/SASH3",12
"GO:0002707","negative regulation of lymphocyte mediated immunity","8/586","38/18670",1.91062982979365e-05,0.000306626224945158,0.000250715296471638,"FCGR2B/PTPRC/CR1/CD96/IL7R/TBX21/LILRB1/FOXP3",8
"GO:0010818","T cell chemotaxis","7/586","28/18670",1.92997233559041e-05,0.000306626224945158,0.000250715296471638,"PIK3CD/XCL2/CCR2/CXCL10/CXCL11/CXCL13/CXCR3",7
"GO:0045577","regulation of B cell differentiation","7/586","28/18670",1.92997233559041e-05,0.000306626224945158,0.000250715296471638,"FCRL3/INPP5D/CARD11/CD27/NCKAP1L/IKZF3/BTK",7
"GO:0050858","negative regulation of antigen receptor-mediated signaling pathway","7/586","28/18670",1.92997233559041e-05,0.000306626224945158,0.000250715296471638,"PTPN22/FCRL3/FCGR2B/CD300A/CD22/LILRB4/UBASH3A",7
"GO:0002863","positive regulation of inflammatory response to antigenic stimulus","5/586","12/18670",1.97501337151046e-05,0.000312570649027852,0.000255575800645775,"CD28/LTA/TNF/CCR7/BTK",5
"GO:0033209","tumor necrosis factor-mediated signaling pathway","17/586","167/18670",2.08574940765968e-05,0.000328826416230655,0.000268867454007629,"TNFRSF18/TNFRSF9/AIM2/EDAR/H2BC11/LTA/TNF/LTB/TNFSF8/BIRC3/CD27/TNFSF11/TNFRSF17/TNFRSF13B/CD70/TNFRSF13C/CD40LG",17
"GO:0002200","somatic diversification of immune receptors","11/586","75/18670",2.10146043160358e-05,0.000330033958204716,0.000269854810011124,"PTPRC/CD28/POLQ/TCF7/CCR6/AICDA/BATF/BCL11B/TBX21/FOXP3/CD40LG",11
"GO:0002562","somatic diversification of immune receptors via germline recombination within a single locus","10/586","62/18670",2.12434596176801e-05,0.000331091030315097,0.000270719133170676,"PTPRC/CD28/TCF7/CCR6/AICDA/BATF/BCL11B/TBX21/FOXP3/CD40LG",10
"GO:0016444","somatic cell DNA recombination","10/586","62/18670",2.12434596176801e-05,0.000331091030315097,0.000270719133170676,"PTPRC/CD28/TCF7/CCR6/AICDA/BATF/BCL11B/TBX21/FOXP3/CD40LG",10
"GO:0046328","regulation of JNK cascade","18/586","185/18670",2.22610697466908e-05,0.000345636836710931,0.000282612623897383,"PTPN22/SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/CCL19/CARD9/CD27/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",18
"GO:2000401","regulation of lymphocyte migration","10/586","63/18670",2.45511519524311e-05,0.000379755365483075,0.000310509901952495,"XCL2/ITGA4/CCR2/CXCL10/CXCL13/RIPOR2/CCR6/KLRK1/SPN/AIRE",10
"GO:0072538","T-helper 17 type immune response","7/586","29/18670",2.47560045275478e-05,0.00038148444570834,0.000311923697727393,"SLAMF6/LY9/IRF4/BATF/TBX21/IL12RB1/FOXP3",7
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","8/586","40/18670",2.84308674637187e-05,0.000436472381025404,0.000356885006916934,"FCGR2B/PTPRC/CR1/IL7R/TBX21/JAK3/LILRB1/FOXP3",8
"GO:0000819","sister chromatid segregation","18/586","189/18670",2.96837896012012e-05,0.000454006916325835,0.000371222254871267,"NUF2/NEK2/NCAPH/BUB1/SGO1/NCAPG/CENPK/ESCO2/ESPL1/DLGAP5/BUB1B/NUSAP1/RMI2/HASPIN/AURKB/TOP2A/KIF18B/HORMAD2",18
"GO:0043301","negative regulation of leukocyte degranulation","5/586","13/18670",3.12656975874567e-05,0.000476424142791766,0.000389551872895567,"CD84/FCGR2B/CCR2/CD300A/IL13RA2",5
"GO:0051209","release of sequestered calcium ion into cytosol","14/586","124/18670",3.51466518573074e-05,0.00053357824430779,0.000436284364575699,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/PLCB2/CD19/CORO1A/CCR7/JSRP1",14
"GO:0000280","nuclear division","29/586","407/18670",3.78955987089935e-05,0.000573188409993226,0.000468671921885552,"NUF2/ASPM/NEK2/NCAPH/BUB1/CD28/DAZL/SGO1/NCAPG/CENPK/CDC25C/MYBL1/MKI67/ESPL1/DLGAP5/BUB1B/NUSAP1/PKMYT1/DPEP3/HASPIN/AURKB/TOP2A/KIF18B/BRIP1/BIRC5/MYBL2/UBE2C/HORMAD2/MEI1",29
"GO:0060402","calcium ion transport into cytosol","16/586","158/18670",3.86588056778092e-05,0.000582582516446103,0.000476353085441736,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/MS4A1/PLCB2/CD19/CORO1A/P2RX5/CCR7/JSRP1",16
"GO:0009615","response to virus","25/586","326/18670",3.93877994074739e-05,0.000590848683693485,0.000483111980811765,"AIM2/PTPRC/CXCR4/CXCL9/CXCL10/TNF/IRF5/CCL19/CARD9/TSPAN32/BIRC3/AICDA/IFNG/RNASE6/NLRC5/CCL22/TBX21/PMAIP1/IL12RB1/LILRB1/APOBEC3D/APOBEC3H/TLR7/PIM2/FOXP3",25
"GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","7/586","31/18670",3.94956182805598e-05,0.000590848683693485,0.000483111980811765,"LPAR3/GPR55/CALCA/GPR18/GPR65/P2RY10/GPR174",7
"GO:0051897","positive regulation of protein kinase B signaling","17/586","176/18670",4.10277942839889e-05,0.000611537922800257,0.000500028696651563,"PIK3CD/LCK/CD28/ICOS/TRAT1/HCLS1/CD86/TNF/CCL19/IL18/IL26/TNFSF11/CD19/PIK3R5/CCR7/VAV1/RAC2",17
"GO:0051283","negative regulation of sequestering of calcium ion","14/586","126/18670",4.20453762243037e-05,0.000624434772258772,0.000510573905027396,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/PLCB2/CD19/CORO1A/CCR7/JSRP1",14
"GO:0007249","I-kappaB kinase/NF-kappaB signaling","22/586","269/18670",4.36193206800039e-05,0.000645471463780996,0.000527774718013043,"FASLG/TRAF5/EDAR/TLR6/RHOH/TNIP3/TIFAB/UBD/TNF/CARD11/CCL19/CARD9/NLRP6/BIRC3/TNFSF11/NLRC3/PRKCB/NOD2/CCR7/TLR7/PIM2/BTK",22
"GO:0072643","interferon-gamma secretion","6/586","22/18670",4.5258440628663e-05,0.00066731779905356,0.00054563754245234,"PTPN22/CD2/CD244/BTN3A1/RASGRP1/LILRB1",6
"GO:0043374","CD8-positive, alpha-beta T cell differentiation","5/586","14/18670",4.73813010442251e-05,0.000693628403500996,0.000567150610995537,"RUNX3/EOMES/TNFSF8/NCKAP1L/GPR18",5
"GO:0050862","positive regulation of T cell receptor signaling pathway","5/586","14/18670",4.73813010442251e-05,0.000693628403500996,0.000567150610995537,"LCK/TRAT1/TESPA1/CCR7/KCNN4",5
"GO:0002886","regulation of myeloid leukocyte mediated immunity","9/586","55/18670",4.87180195138511e-05,0.000710658939456497,0.000581075760000382,"CD84/FCGR2B/CCR2/CRHR1/CD300A/ITGB2/RAC2/BTK/IL13RA2",9
"GO:0051282","regulation of sequestering of calcium ion","14/586","128/18670",5.01015143861392e-05,0.000728248608045336,0.00059545808811298,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/PLCB2/CD19/CORO1A/CCR7/JSRP1",14
"GO:0070374","positive regulation of ERK1 and ERK2 cascade","19/586","215/18670",5.06925592760198e-05,0.000734236044072103,0.000600353761334749,"PTPN22/SLAMF1/XCL2/PTPRC/GPR55/TNF/TREM2/CCL19/FFAR4/IL26/FLT3/TNFSF11/RASGRP1/SEMA7A/NOD2/CCL22/CCL17/SCIMP/CCR7",19
"GO:0034612","response to tumor necrosis factor","24/586","312/18670",5.32990883686134e-05,0.000769270997263895,0.000629000360880893,"TNFRSF18/TNFRSF9/AIM2/XCL2/AFF3/EDAR/H2BC11/UBD/LTA/TNF/LTB/CCL19/TNFSF8/BIRC3/CD27/TNFSF11/TCL1A/TNFRSF17/CCL22/CCL17/TNFRSF13B/CD70/TNFRSF13C/CD40LG",24
"GO:0071346","cellular response to interferon-gamma","17/586","180/18670",5.45425075801721e-05,0.00078445522305658,0.000641415860148727,"GBP5/XCL2/TXK/IRF4/HLA-DQA1/HLA-DQB2/HLA-DPB1/IRF5/CCL19/IFNG/CIITA/NLRC5/CCL22/CCL17/IRF8/IL12RB1/WAS",17
"GO:0061756","leukocyte adhesion to vascular endothelial cell","8/586","44/18670",5.86726682732567e-05,0.000840906528853423,0.000687573705491532,"SELL/ITGA4/CCR2/TNF/ITGB7/SELPLG/SPN/ITGB2",8
"GO:0036037","CD8-positive, alpha-beta T cell activation","6/586","23/18670",5.96152673725184e-05,0.000851438958048616,0.000696185627412795,"RUNX3/EOMES/TNFSF8/NCKAP1L/GPR18/LILRB1",6
"GO:0032872","regulation of stress-activated MAPK cascade","20/586","237/18670",6.21733893431851e-05,0.000884891399019846,0.000723538273642914,"PTPN22/SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/PBK/CCL19/CARD9/CD27/IL26/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",20
"GO:0051208","sequestering of calcium ion","14/586","131/18670",6.47114376121245e-05,0.000917827622048783,0.000750468830293223,"LCK/MCOLN2/FASLG/PTPRC/CCR5/CXCL9/CXCL10/CXCL11/CCL19/PLCB2/CD19/CORO1A/CCR7/JSRP1",14
"GO:0002820","negative regulation of adaptive immune response","8/586","45/18670",6.94179281701584e-05,0.000981186508860273,0.000802274712500124,"FCGR2B/PTPRC/CR1/IL7R/TBX21/JAK3/LILRB1/FOXP3",8
"GO:0070302","regulation of stress-activated protein kinase signaling cascade","20/586","239/18670",6.98945122968161e-05,0.000984527855342438,0.000805006790208221,"PTPN22/SLAMF1/FCGR2B/EDAR/WNT7A/TLR6/TNF/NCF1/WNT16/PBK/CCL19/CARD9/CD27/IL26/TNFSF11/RASGRP1/NOD2/CCR7/MAP4K1/CD40LG",20
"GO:0032660","regulation of interleukin-17 production","7/586","34/18670",7.44633017036464e-05,0.0010452913482303,0.000854690528566727,"SLAMF6/LY9/IL18/NCKAP1L/IFNG/NOD2/FOXP3",7
"GO:0061900","glial cell activation","9/586","58/18670",7.5050327225566e-05,0.00104993614777336,0.000858488384717809,"PTPRC/TLR6/STAP1/TNF/TREM2/IFNG/CST7/ITGB2/TLR7",9
"GO:0032611","interleukin-1 beta production","12/586","101/18670",7.64450889348172e-05,0.0010658109508293,0.000871468539808299,"GBP5/PYHIN1/AIM2/TLR6/TREM2/CCL19/CARD17/IFNG/NOD2/CCR7/ACP5/NLRP7",12
"GO:0032760","positive regulation of tumor necrosis factor production","11/586","86/18670",7.68949366827491e-05,0.00106807933064653,0.000873323298051782,"CD2/PTPRC/CCR2/CCL19/CARD9/IFNG/RASGRP1/SPN/NOD2/CYBB/SASH3",11
"GO:0002407","dendritic cell chemotaxis","6/586","24/18670",7.73895001712658e-05,0.00106807933064653,0.000873323298051782,"CXCR4/CCR2/CCR5/CCR6/CCL19/CCR7",6
"GO:0033081","regulation of T cell differentiation in thymus","6/586","24/18670",7.73895001712658e-05,0.00106807933064653,0.000873323298051782,"IL7R/CAMK4/TESPA1/RASGRP1/FOXN1/FOXP3",6
"GO:0002573","myeloid leukocyte differentiation","18/586","204/18670",8.09779017072139e-05,0.00111385375536198,0.000910751109275058,"PIK3CD/GPR55/INPP5D/HCLS1/CAMK4/IRF4/UBD/TNF/TREM2/SNX10/CCL19/IFNG/TNFSF11/BATF/EVI2B/CCR7/LILRB1/LILRB4",18
"GO:0043300","regulation of leukocyte degranulation","8/586","46/18670",8.17476869001789e-05,0.00111694589534611,0.000913279421369016,"CD84/FCGR2B/CCR2/CRHR1/CD300A/ITGB2/RAC2/IL13RA2",8
"GO:1900015","regulation of cytokine production involved in inflammatory response","8/586","46/18670",8.17476869001789e-05,0.00111694589534611,0.000913279421369016,"GBP5/TLR6/GPSM3/CD6/NLRC3/ADCY7/NOD2/NLRP7",8
"GO:0002367","cytokine production involved in immune response","12/586","102/18670",8.42120313132276e-05,0.00114679440648811,0.000937685286593169,"CCR2/CD96/TNF/IL18/SEMA7A/NOD2/TBX21/JAK3/LILRB1/FOXP3/BTK/SASH3",12
"GO:0002690","positive regulation of leukocyte chemotaxis","11/586","87/18670",8.55730037647171e-05,0.00116146934579992,0.000949684363844054,"XCL2/CCR2/CXCL10/CXCL13/RIPOR2/GPSM3/CCR6/CCL19/NCKAP1L/CCR7/RAC2",11
"GO:0050921","positive regulation of chemotaxis","14/586","135/18670",8.98876229396892e-05,0.00121600450966926,0.000994275460969153,"XCL2/CXCR4/CCR4/CCR2/CXCL10/CXCL13/RIPOR2/GPSM3/TREM2/CCR6/CCL19/NCKAP1L/CCR7/RAC2",14
"GO:0032735","positive regulation of interleukin-12 production","7/586","35/18670",9.05814400113548e-05,0.00122135961383731,0.000998654103172277,"LTB/IRF5/CCL19/IFNG/IRF8/CCR7/CD40LG",7
"GO:0007229","integrin-mediated signaling pathway","12/586","103/18670",9.26487088762016e-05,0.00124106881595931,0.00101476948421681,"FYB2/PLEK/ITGA4/FYB1/TSPAN32/ITGB7/SEMA7A/ITGAL/ITGAX/ITGAD/VAV1/ITGB2",12
